0.024501 	0.023612 	0.020587 	0.011839 	0.005770 	0.005450 	0.003962 	0.010196 	0.011550 	0.041225 	0.046470 	0.016262 	0.009342 	0.005757 	0.022192 	0.044529 	0.050298 	0.072897 	0.080016 	0.044107 	0.038456 	0.039666 	 
0.027367 	0.019984 	0.017722 	0.016466 	0.008798 	0.003953 	0.007879 	0.017793 	0.027796 	0.041118 	0.045352 	0.023056 	0.014190 	0.008943 	0.023177 	0.038817 	0.057226 	0.068786 	0.087865 	0.070525 	0.062451 	0.056884 	 
0.022492 	0.011407 	0.007567 	0.019368 	0.019138 	0.016561 	0.024948 	0.034121 	0.038670 	0.025908 	0.042148 	0.033041 	0.011883 	0.010235 	0.020165 	0.023357 	0.032370 	0.040520 	0.080813 	0.072601 	0.059392 	0.058000 	 
0.017962 	0.017012 	0.018904 	0.024632 	0.029071 	0.033588 	0.037528 	0.030557 	0.025799 	0.041741 	0.047632 	0.025561 	0.022905 	0.017080 	0.013087 	0.024284 	0.023062 	0.042855 	0.066562 	0.074252 	0.073033 	0.047904 	 
0.008259 	0.011546 	0.015449 	0.017194 	0.021459 	0.033161 	0.029680 	0.014288 	0.019239 	0.049334 	0.048099 	0.015180 	0.026975 	0.025510 	0.015159 	0.023390 	0.021229 	0.040591 	0.033921 	0.077495 	0.098873 	0.038335 	 
0.002185 	0.004638 	0.007990 	0.005729 	0.009849 	0.022073 	0.029288 	0.028637 	0.041191 	0.037251 	0.046715 	0.028881 	0.031614 	0.028067 	0.033500 	0.022662 	0.021670 	0.036578 	0.018447 	0.065803 	0.083538 	0.032620 	 
0.006942 	0.008250 	0.013835 	0.017142 	0.012409 	0.008499 	0.029621 	0.038996 	0.049845 	0.049937 	0.047386 	0.047947 	0.056788 	0.032837 	0.043676 	0.026397 	0.035069 	0.053422 	0.022040 	0.050289 	0.050401 	0.034204 	 
0.019058 	0.021132 	0.025723 	0.024930 	0.017142 	0.018791 	0.034142 	0.024556 	0.038411 	0.084767 	0.061270 	0.055417 	0.066933 	0.047764 	0.058188 	0.040262 	0.051457 	0.063903 	0.043530 	0.052399 	0.039835 	0.040581 	 
0.018592 	0.026976 	0.032799 	0.024158 	0.008442 	0.020855 	0.034169 	0.027843 	0.045503 	0.083329 	0.078788 	0.060548 	0.041986 	0.049448 	0.058362 	0.034391 	0.038937 	0.042074 	0.046070 	0.052192 	0.042881 	0.032159 	 
0.019448 	0.027386 	0.032914 	0.027528 	0.018026 	0.023888 	0.027918 	0.014104 	0.033619 	0.051581 	0.047847 	0.041983 	0.011562 	0.024679 	0.054664 	0.024663 	0.029880 	0.025916 	0.031369 	0.053313 	0.049977 	0.029589 	 
0.022456 	0.020587 	0.023760 	0.024322 	0.013426 	0.017627 	0.030289 	0.017817 	0.014110 	0.030047 	0.033135 	0.040592 	0.012296 	0.012629 	0.046709 	0.025833 	0.039453 	0.036538 	0.037188 	0.050398 	0.050949 	0.037186 	 
0.014832 	0.005171 	0.008998 	0.018190 	0.017012 	0.023792 	0.040169 	0.025922 	0.012884 	0.022394 	0.025582 	0.035108 	0.016796 	0.019270 	0.039171 	0.026310 	0.035054 	0.067503 	0.053592 	0.040254 	0.051958 	0.040847 	 
0.013326 	0.013299 	0.014352 	0.013049 	0.015288 	0.033121 	0.050157 	0.033485 	0.013501 	0.020316 	0.020397 	0.030089 	0.015942 	0.032437 	0.033798 	0.029965 	0.026806 	0.072723 	0.043712 	0.033394 	0.042477 	0.038615 	 
0.011032 	0.017253 	0.018822 	0.012211 	0.011940 	0.029766 	0.047634 	0.035469 	0.028230 	0.023203 	0.018698 	0.033996 	0.016565 	0.043016 	0.038455 	0.032167 	0.036801 	0.055458 	0.037222 	0.032189 	0.049344 	0.046633 	 
0.014603 	0.020990 	0.026505 	0.021288 	0.008325 	0.023765 	0.039444 	0.017687 	0.028313 	0.029066 	0.024407 	0.030503 	0.021416 	0.051071 	0.029832 	0.025057 	0.040902 	0.044485 	0.046647 	0.026452 	0.051996 	0.041999 	 
0.011244 	0.021849 	0.033825 	0.036416 	0.028512 	0.034075 	0.039123 	0.028148 	0.024464 	0.019324 	0.018446 	0.023669 	0.029826 	0.058304 	0.034423 	0.016897 	0.040509 	0.066426 	0.046688 	0.030827 	0.080020 	0.042380 	 
0.010603 	0.020407 	0.033499 	0.041118 	0.037495 	0.031884 	0.025681 	0.025484 	0.015680 	0.010380 	0.020059 	0.032175 	0.043005 	0.044596 	0.027284 	0.022031 	0.032609 	0.071797 	0.048959 	0.028878 	0.091012 	0.045348 	 
0.014934 	0.020937 	0.023274 	0.021494 	0.024742 	0.019733 	0.008293 	0.015392 	0.009220 	0.015257 	0.016624 	0.030301 	0.028879 	0.020030 	0.015210 	0.029429 	0.035250 	0.052362 	0.040297 	0.035927 	0.077612 	0.046749 	 
0.018458 	0.019874 	0.016892 	0.010940 	0.015756 	0.017003 	0.010225 	0.012095 	0.019603 	0.016483 	0.025019 	0.033041 	0.021906 	0.019182 	0.022962 	0.029358 	0.024540 	0.041632 	0.048412 	0.050844 	0.060593 	0.063381 	 
0.013548 	0.020586 	0.023214 	0.019977 	0.012327 	0.009884 	0.013024 	0.020015 	0.032137 	0.027415 	0.047336 	0.035949 	0.025350 	0.019612 	0.037135 	0.037833 	0.032402 	0.035286 	0.053619 	0.042826 	0.058221 	0.069930 	 
0.018642 	0.021085 	0.022524 	0.014717 	0.005534 	0.005386 	0.018902 	0.027556 	0.035501 	0.050818 	0.059790 	0.036032 	0.021881 	0.029875 	0.030525 	0.028609 	0.045767 	0.041406 	0.034775 	0.022866 	0.052344 	0.062842 	 
